W1_issue,log_value_7dav,log_value_7dav_lag7,log_value_7dav_lag14,log_delta_7dav_lag7,log_delta_7dav_lag14,inv_log_lag,log_value_target_7dav,day_diff,value_slope_diff,value_7dav_diff,reference_date,lag,report_date,predicted_tau0.01,predicted_tau0.025,predicted_tau0.1,predicted_tau0.25,predicted_tau0.5,predicted_tau0.75,predicted_tau0.9,predicted_tau0.975,predicted_tau0.99,geo_value,wis,elapsed_time,time_for_preprocessing,time_for_running
0,8.70979505761775,8.76655014954635,8.85651849701986,0.274469658945186,0.171440796607436,0.0454545454545455,8.75683981482946,0,0,0,2014-06-21,21,2014-07-12,8.72410288308675,8.72356049522982,8.75136366274802,8.75979046829585,8.7769122754621,8.97255730733043,9.8684704998344,9.87114202153091,9.87173150060739,nat,0.0484566892406062,0.0753848552703857,0.810931921005249,0.55117392539978
0,8.85651849701986,8.91004576147356,9.04699757378001,0.166035773376816,0.187776180171879,0.0277777777777778,8.88972179927814,0,0,0,2014-06-07,35,2014-07-12,8.85733460317444,8.85183339613221,8.87753843678934,8.88469331829502,8.89951960047469,9.14587446928812,9.91558375523106,9.90754522163467,9.90754522163467,nat,0.0468652493361966,0.0753929615020752,0.810931921005249,0.55117392539978
0,8.85651849701986,8.91004576147356,9.04699757378001,0.166035773376816,0.187776180171879,0.0277777777777778,8.88972179927814,0,0,0,2014-06-07,35,2014-07-12,8.8651883978365,8.86510592256748,8.87852258652975,8.88239050755989,8.89899921571278,9.14627864684788,9.94214742722703,9.90832253829117,9.9085895631223,nat,0.0474417009233318,0.0721099376678467,0.810931921005249,0.55117392539978
0,8.91004576147356,9.04699757378001,9.09380655572023,0.187776180171879,0.1861942144011,0.0232558139534884,8.93971205409023,0,0,0,2014-05-31,42,2014-07-12,8.9157361747416,8.91540903203997,8.92726348435884,8.9315101921963,8.94565680161507,9.18198521020519,9.96711813389999,9.9261827896787,9.9270199804067,nat,0.0455463944925282,0.0721099376678467,0.810931921005249,0.55117392539978
0,8.91004576147356,9.04699757378001,9.09380655572023,0.187776180171879,0.1861942144011,0.0232558139534884,8.93971205409023,0,0,0,2014-05-31,42,2014-07-12,8.91569175744364,8.9156435223689,8.9220403260245,8.92951686170685,8.94156921157735,9.17954339138923,9.97122574836883,9.92563086567413,9.92530962676702,nat,0.0452665812609894,0.0749979019165039,0.810931921005249,0.55117392539978
0,9.04699757378001,9.09380655572023,9.17512761622044,0.1861942144011,0.189431921684735,0.02,9.07966204833407,0,0,0,2014-05-24,49,2014-07-12,9.05265317730211,9.05244999442973,9.0562571511309,9.06054986378261,9.07154830313527,9.28687449987735,9.99810262813281,9.94876987155077,9.9484382715244,nat,0.0413752060430059,0.0749979019165039,0.810931921005249,0.55117392539978
0,9.04699757378001,9.09380655572023,9.17512761622044,0.1861942144011,0.189431921684735,0.02,9.07966204833407,0,0,0,2014-05-24,49,2014-07-12,9.0444679935793,9.04827422972846,9.05354174756323,9.05897311284816,9.06827300506204,9.28863200884362,9.99985393822994,9.9481883634376,9.94818502565898,nat,0.0420612196366842,0.0775520801544189,0.810931921005249,0.55117392539978
0,9.04699757378001,9.09380655572023,9.17512761622044,0.1861942144011,0.189431921684735,0.02,9.07966204833407,0,0,0,2014-05-24,49,2014-07-12,9.04474333330482,9.04855447350177,9.0513752739176,9.05501298627491,9.06497954345165,9.28903847012213,9.99752131829397,9.94801922875404,9.948005948714,nat,0.0426625495280106,0.0771238803863525,0.810931921005249,0.55117392539978
0,9.09380655572023,9.17512761622044,9.16805897971958,0.189431921684735,0.175004349573447,0.0175438596491228,9.10620133223504,0,0,0,2014-05-17,56,2014-07-12,9.08871649244682,9.0930109201651,9.09963279890193,9.10305629221462,9.11107910681869,9.32660563955032,10.0412500588777,9.95572348725838,9.95572787429302,nat,0.0406057506931379,0.0775520801544189,0.810931921005249,0.55117392539978
0,9.09380655572023,9.17512761622044,9.16805897971958,0.189431921684735,0.175004349573447,0.0175438596491228,9.10620133223504,0,0,0,2014-05-17,56,2014-07-12,9.09094128661021,9.09313754302243,9.09767328480126,9.10056400751949,9.10904731233297,9.32767025519233,10.0383389000605,9.95561957140348,9.95565227000153,nat,0.0405500608970081,0.0771238803863525,0.810931921005249,0.55117392539978
0,9.09380655572023,9.17512761622044,9.16805897971958,0.189431921684735,0.175004349573447,0.0175438596491228,9.10620133223504,0,0,0,2014-05-17,56,2014-07-12,9.08981874742945,9.09147941765351,9.09776628505035,9.10007448266064,9.10711741748293,9.32768290652843,10.0384508930707,9.95546368342043,9.95546714838979,nat,0.0403743777881562,0.0769040584564209,0.810931921005249,0.55117392539978
0,9.17512761622044,9.16805897971958,9.27528506061656,0.175004349573447,0.16046489049779,0.015625,9.18379103674265,0,0,0,2014-05-10,63,2014-07-12,9.17219916259991,9.17358954932233,9.17827270518033,9.18057156770856,9.18717467665093,9.40063201303104,10.0921468267227,9.9682831615742,9.96835401932793,nat,0.039094051625016,0.0771238803863525,0.810931921005249,0.55117392539978
0,9.17512761622044,9.16805897971958,9.27528506061656,0.175004349573447,0.16046489049779,0.015625,9.18379103674265,0,0,0,2014-05-10,63,2014-07-12,9.1714684931993,9.17308917024566,9.17803144889782,9.17994878316886,9.18505240824731,9.4002068750915,10.0921175130172,9.96817788999022,9.96818107863145,nat,0.038877368665081,0.0769040584564209,0.810931921005249,0.55117392539978
0,9.17512761622044,9.16805897971958,9.27528506061656,0.175004349573447,0.16046489049779,0.015625,9.18379103674265,0,0,0,2014-05-10,63,2014-07-12,9.17249331941911,9.17215118454024,9.17855869396247,9.17955547711212,9.1880834280958,9.37610813010108,9.98354004400988,10.0394553752857,10.0155354783483,nat,0.0359767822858855,0.089447021484375,0.810931921005249,0.55117392539978
0,9.16805897971958,9.27528506061656,9.35936364336862,0.16046489049779,0.175572606625975,0.0140845070422535,9.17895289873455,0,0,0,2014-05-03,70,2014-07-12,9.16442676069194,9.16610823708153,9.17039711333758,9.17199667946677,9.176829537115,9.40466437683326,10.092424141881,9.9845873329135,9.98459030216638,nat,0.0400210935147292,0.0769040584564209,0.810931921005249,0.55117392539978
0,9.16805897971958,9.27528506061656,9.35936364336862,0.16046489049779,0.175572606625975,0.0140845070422535,9.17895289873455,0,0,0,2014-05-03,70,2014-07-12,9.1654884403044,9.16497267840398,9.17040550985885,9.17150290570896,9.17926480993384,9.38116327891618,9.99782468915318,10.0595233509222,10.0343110537243,nat,0.0369699910617855,0.089447021484375,0.810931921005249,0.55117392539978
0,9.16805897971958,9.27528506061656,9.35936364336862,0.16046489049779,0.175572606625975,0.0140845070422535,9.17895289873455,0,0,0,2014-05-03,70,2014-07-12,9.16478501332539,9.16464324442083,9.17128975583211,9.17315562245332,9.18129806484574,9.30540304791876,10.0075356464721,10.0422133222005,10.0252284858976,nat,0.0329783811458151,0.0744199752807617,0.810931921005249,0.55117392539978
0,8.21554741194707,8.501470230951,8.55256033525353,0.258977077763374,0.269571642510927,1.0,8.53149049611706,0,0,0,2014-07-19,0,2014-07-19,8.43979294667486,8.44046870588136,8.44462911793773,8.48892624140598,8.5568974517188,8.69627197536987,9.7936000229161,9.82492313386229,9.81822347277168,nat,0.0550739261667047,0.0666990280151367,0.824329853057861,0.547186136245728
0,8.501470230951,8.55256033525353,8.66509582133973,0.269571642510927,0.17630210444519,0.125,8.57224939716431,0,0,0,2014-07-12,7,2014-07-19,8.57503683575509,8.57662804678921,8.5921399117372,8.60330008049323,8.67560871862529,8.86646053947045,9.82254801598013,9.83520179270157,9.84087864117589,nat,0.0761645852708017,0.074674129486084,0.824329853057861,0.547186136245728
0,8.55256033525353,8.66509582133973,8.74608021735751,0.17630210444519,0.321660426093628,0.0666666666666667,8.58783803098557,0,0,0,2014-07-05,14,2014-07-19,8.59416431906558,8.59428094776226,8.60037746642508,8.62127915155603,8.65852129628739,8.88079786755352,9.82649595723326,9.86591658916758,9.86582505608517,nat,0.0724645377784684,0.076491117477417,0.824329853057861,0.547186136245728
0,8.74608021735751,8.79830371848498,8.88461023188687,0.306223227883818,0.199532531474446,0.0344827586206897,8.75683981482946,0,0,0,2014-06-21,28,2014-07-19,8.7450167873397,8.74674362845398,8.77277085928847,8.78309673220773,8.8008726918933,8.98259181828083,9.87173259913819,9.88066325658654,9.88066325658654,nat,0.0585952891707184,0.0784738063812256,0.824329853057861,0.547186136245728
0,8.74608021735751,8.79830371848498,8.88461023188687,0.306223227883818,0.199532531474446,0.0344827586206897,8.75683981482946,0,0,0,2014-06-21,28,2014-07-19,8.74734593320087,8.75100813209403,8.76869131989705,8.78253578128988,8.79355665606928,8.98687857691701,9.87110515733157,9.8806009772342,9.8806009772342,nat,0.0570678547482207,0.0768110752105713,0.824329853057861,0.547186136245728
0,8.66509582133973,8.74608021735751,8.79830371848498,0.321660426093628,0.306223227883818,0.0454545454545455,8.70350676947973,0,0,0,2014-06-28,21,2014-07-19,8.68041525976618,8.68016500851909,8.69254783733249,8.70289362080185,8.72846123935942,8.89593894745364,9.84179749356835,9.87177313443815,9.87177313443815,nat,0.0483038475824614,0.0784738063812256,0.824329853057861,0.547186136245728
0,8.79830371848498,8.88461023188687,8.92771217382708,0.199532531474446,0.183702185730336,0.0277777777777778,8.8167050156216,0,0,0,2014-06-14,35,2014-07-19,8.8034167908243,8.79912354308666,8.81950575628918,8.83150573812103,8.84113752693556,9.08365930820218,9.89327716867288,9.90296392076201,9.90296392076202,nat,0.0530721629608697,0.0768110752105713,0.824329853057861,0.547186136245728
0,8.79830371848498,8.88461023188687,8.92771217382708,0.199532531474446,0.183702185730336,0.0277777777777778,8.8167050156216,0,0,0,2014-06-14,35,2014-07-19,8.80396295805364,8.80422234834158,8.81905718649672,8.82642378932921,8.84084283530641,9.08383270145814,9.89325682612695,9.90286851558299,9.90268827331558,nat,0.0520812119453426,0.0780098438262939,0.824329853057861,0.547186136245728
0,8.88461023188687,8.92771217382708,9.06808532439531,0.183702185730336,0.20886393078718,0.0232558139534884,8.88972179927814,0,0,0,2014-06-07,42,2014-07-19,8.89115012879113,8.89090520789538,8.9027191655888,8.90795934432094,8.92142927823789,9.15703893572089,9.91452650991205,9.92946768650605,9.92937827341486,nat,0.0554438588127505,0.0780098438262939,0.824329853057861,0.547186136245728
0,8.88461023188687,8.92771217382708,9.06808532439531,0.183702185730336,0.20886393078718,0.0232558139534884,8.88972179927814,0,0,0,2014-06-07,42,2014-07-19,8.88476020611992,8.89064061677663,8.89754129698976,8.90688202005752,8.91808132412349,9.15702168953245,9.91582705308105,9.92935382099112,9.92935382099112,nat,0.0535234572542458,0.0761489868164062,0.824329853057861,0.547186136245728
0,8.92771217382708,9.06808532439531,9.10130645095205,0.20886393078718,0.19369410963292,0.02,8.93971205409023,0,0,0,2014-05-31,49,2014-07-19,8.92771095250972,8.93099534346423,8.93646661615835,8.94431719215688,8.95580912713106,9.18539946005753,9.93472164403234,9.9437536468504,9.9437536468504,nat,0.0462731397505975,0.0761489868164062,0.824329853057861,0.547186136245728
0,8.92771217382708,9.06808532439531,9.10130645095205,0.20886393078718,0.19369410963292,0.02,8.93971205409023,0,0,0,2014-05-31,49,2014-07-19,8.92489142135347,8.92838304745985,8.93441374550814,8.94013243577691,8.95367523276936,9.18565877626696,9.93458086208134,9.9436238704999,9.94363785306893,nat,0.0454152783776074,0.0756480693817139,0.824329853057861,0.547186136245728
0,8.92771217382708,9.06808532439531,9.10130645095205,0.20886393078718,0.19369410963292,0.02,8.93971205409023,0,0,0,2014-05-31,49,2014-07-19,8.92530537835241,8.92733979229061,8.9329281778356,8.93596664654241,8.95033117207265,9.18540162503351,9.93354772977205,9.94347022502578,9.94345401084054,nat,0.0451811124335307,0.0780410766601562,0.824329853057861,0.547186136245728
0,9.06808532439531,9.10130645095205,9.18204377282107,0.19369410963292,0.196348078285364,0.0175438596491228,9.07966204833407,0,0,0,2014-05-24,56,2014-07-19,9.0629372330338,9.0678066027414,9.07415332288524,9.07684811200943,9.08849908020115,9.30078224232848,9.95838662847033,9.96836180563143,9.96840035637059,nat,0.0400875311949853,0.0756480693817139,0.824329853057861,0.547186136245728
0,9.06808532439531,9.10130645095205,9.18204377282107,0.19369410963292,0.196348078285364,0.0175438596491228,9.07966204833407,0,0,0,2014-05-24,56,2014-07-19,9.06596340023122,9.06745569633978,9.07240319724174,9.07480432861976,9.08608009445924,9.30091153805753,9.95684070879603,9.96826180289326,9.9682700550426,nat,0.0399383990643132,0.0780410766601562,0.824329853057861,0.547186136245728
0,9.06808532439531,9.10130645095205,9.18204377282107,0.19369410963292,0.196348078285364,0.0175438596491228,9.07966204833407,0,0,0,2014-05-24,56,2014-07-19,9.06483641610344,9.06563133313191,9.07236284518994,9.07469581265654,9.08514164702144,9.30076986357305,9.95680244296151,9.96801965576958,9.96802389977481,nat,0.0398430788339165,0.0754809379577637,0.824329853057861,0.547186136245728
0,9.10130645095205,9.18204377282107,9.17512761622044,0.196348078285364,0.182072986074306,0.015625,9.10620133223504,0,0,0,2014-05-17,63,2014-07-19,9.09880062598685,9.09929727419665,9.10515900372196,9.10717826414615,9.11711966670768,9.32958528607124,9.96743768485292,9.97602746621654,9.97605740246538,nat,0.0397681211793509,0.0780410766601562,0.824329853057861,0.547186136245728
0,9.10130645095205,9.18204377282107,9.17512761622044,0.196348078285364,0.182072986074306,0.015625,9.10620133223504,0,0,0,2014-05-17,63,2014-07-19,9.0978495275807,9.09856806563467,9.10491667208426,9.10698176206363,9.11712809127514,9.3294566887076,9.96753363598912,9.97577482687121,9.97577893598853,nat,0.0397408223366909,0.0754809379577637,0.824329853057861,0.547186136245728
0,9.10130645095205,9.18204377282107,9.17512761622044,0.196348078285364,0.182072986074306,0.015625,9.10620133223504,0,0,0,2014-05-17,63,2014-07-19,9.09794904300331,9.09783264838835,9.10548575752456,9.10689666562846,9.11816307166438,9.31012016517406,9.96876897028969,10.0152155428044,9.9961711642027,nat,0.0390504872985335,0.0951910018920898,0.824329853057861,0.547186136245728
0,9.18204377282107,9.17512761622044,9.2839625118468,0.182072986074306,0.16914234172803,0.0140845070422535,9.18379103674265,0,0,0,2014-05-10,70,2014-07-19,9.17870227320363,9.17963806799157,9.18471451211708,9.18656570309875,9.19557824909958,9.4016579081261,9.98575147286076,9.99198694566159,9.99199086169517,nat,0.0382022451259709,0.0754809379577637,0.824329853057861,0.547186136245728
0,9.18204377282107,9.17512761622044,9.2839625118468,0.182072986074306,0.16914234172803,0.0140845070422535,9.18379103674265,0,0,0,2014-05-10,70,2014-07-19,9.17912308676355,9.17909349562398,9.18488963048324,9.18648452286665,9.19633343367949,9.38128970840556,9.98673841802322,10.0386550059074,10.016068225548,nat,0.0375128761370375,0.0951910018920898,0.824329853057861,0.547186136245728
0,9.18204377282107,9.17512761622044,9.2839625118468,0.182072986074306,0.16914234172803,0.0140845070422535,9.18379103674265,0,0,0,2014-05-10,70,2014-07-19,9.17883330636595,9.17871584884513,9.18542687258099,9.18743170453723,9.19960083908542,9.3058012607123,9.99299786326016,10.0270094366576,10.0100185714683,nat,0.0340111300582954,0.0724940299987793,0.824329853057861,0.547186136245728
0,8.19891444498699,8.40893960597598,8.51298434664218,0.193392194028911,0.270491193454554,1.0,8.46568934854912,0,0,0,2014-07-26,0,2014-07-26,8.50250835078302,8.42550039220221,8.44247889436331,8.48953734388767,8.552824950978,8.82471727695787,9.79077041389005,9.81699446789288,9.81275252718285,nat,0.0823886061474197,0.068727970123291,0.829194784164429,0.547861099243164
0,8.40893960597598,8.51298434664218,8.55967780302239,0.270491193454554,0.276689110279788,0.125,8.53149049611706,0,0,0,2014-07-19,7,2014-07-26,8.48199604498423,8.48199604498422,8.48918100474317,8.53250771249452,8.59259294890132,8.83796466799913,9.80555345865434,9.82214429934828,9.82779251679589,nat,0.0636736884697952,0.0783958435058594,0.829194784164429,0.547861099243164
0,8.51298434664218,8.55967780302239,8.66544076787644,0.276689110279788,0.1766470509819,0.0666666666666667,8.57224939716431,0,0,0,2014-07-12,14,2014-07-26,8.56537640056183,8.56548681470559,8.58311966160259,8.5964719740208,8.62340096299544,8.82472384872492,9.82189704962466,9.82601767150685,9.82596290107827,nat,0.0634952151363927,0.0776431560516357,0.829194784164429,0.547861099243164
0,8.66544076787644,8.74909824839902,8.79951090136887,0.324678457135137,0.307430410767708,0.0344827586206897,8.70350676947973,0,0,0,2014-06-28,28,2014-07-26,8.68625530391683,8.68676650090656,8.68807789602931,8.70033875007739,8.71633868951369,8.89314454558867,9.84084528614107,9.87015200113716,9.87015200113716,nat,0.0469595005297652,0.0980699062347412,0.829194784164429,0.547861099243164
0,8.66544076787644,8.74909824839902,8.79951090136887,0.324678457135137,0.307430410767708,0.0344827586206897,8.70350676947973,0,0,0,2014-06-28,28,2014-07-26,8.68377417111095,8.6835907746755,8.68517302893975,8.69962982591492,8.715750430695,8.89513512061243,9.83968163069388,9.86990177402402,9.86990177402402,nat,0.0471040145489486,0.135397911071777,0.829194784164429,0.547861099243164
