Mon_issue,Weekends_issue,Mon_ref,Weekends_ref,W1_issue,log_value_7dav,log_value_7dav_lag1,log_value_7dav_lag7,log_delta_7dav_lag1,log_delta_7dav_lag7,log_value_target,day_diff,value_slope_diff,value_7dav_diff,reference_date,lag,report_date,predicted_tau0.01,predicted_tau0.025,predicted_tau0.1,predicted_tau0.25,predicted_tau0.5,predicted_tau0.75,predicted_tau0.9,predicted_tau0.975,predicted_tau0.99,geo_value,wis,elapsed_time,time_for_preprocessing,time_for_running
0,0,0,1,1,7.41293643122009,7.39387829010776,7.24504350912068,7.39387829010776,7.24504350912068,7.41310881529223,0,0,0,2021-03-21,11,2021-04-01,7.41153064125405,7.41153064125406,7.41244555704961,7.41288663153934,7.41312308255925,7.41345628161585,7.41415964829813,7.4142170436169,7.46927340906736,ma,0.0002145651143768,0.144127130508423,5.08635497093201,0.883907794952393
0,0,0,1,1,7.39387829010776,7.37936476101297,7.23603074839917,7.37936476101297,7.23603074839917,7.39405399071437,0,0,0,2021-03-20,12,2021-04-01,7.39253526077083,7.3925897038631,7.39364249633991,7.39381057305399,7.39399639842753,7.39414841568812,7.39460874440777,7.39487631912579,7.39542955540591,ma,6.57755414789918e-05,0.142930030822754,5.08635497093201,0.883907794952393
0,0,0,0,1,7.37936476101297,7.35170823102793,7.21418900648412,7.35170823102793,7.21418900648412,7.3797212672556,0,0,0,2021-03-19,13,2021-04-01,7.37815429167413,7.37843824447783,7.37903153850759,7.37927315946117,7.37936476101297,7.37954579014026,7.37976632731908,7.38005712581817,7.38003963537919,ma,0.0001232649462528,0.142696857452393,5.08635497093201,0.883907794952393
0,0,0,0,1,7.35042441608773,7.53971071265491,7.54046978358858,7.53971071265491,7.54046978358858,7.61163042289706,0,0,0,2021-04-01,1,2021-04-02,7.52841481514017,7.5323512426712,7.55897717400281,7.59424041483405,7.62727162795951,7.64874576855595,7.66589310103732,8.91009804171498,8.73044930673655,ma,0.0174672330127133,0.144073963165283,5.08635497093201,0.883907794952393
0,0,0,0,1,7.53971071265491,7.59983045658075,7.50494206839617,7.59983045658075,7.50494206839617,7.62126515406097,0,0,0,2021-03-31,2,2021-04-02,7.59272785239362,7.59272785239361,7.60725536039169,7.62845706123294,7.6387270006571,7.64965021841509,7.67431333037722,8.99221735834634,8.94351572864927,ma,0.0169826740390005,0.147166967391968,5.08635497093201,0.883907794952393
0,0,0,0,1,7.59983045658075,7.60047379625053,7.47103780559498,7.60047379625053,7.47103780559498,7.61740834201531,0,0,0,2021-03-30,3,2021-04-02,7.60953511200535,7.61579070509711,7.62007650338215,7.62684286038324,7.63374799078502,7.65474662488163,7.67177983189436,16.0210176134859,8.86513359395454,ma,0.0566900968054784,0.159904003143311,5.08635497093201,0.883907794952393
0,0,1,0,1,7.60047379625053,7.58491824709783,7.44566785915179,7.58491824709783,7.44566785915179,7.60396918091287,0,0,0,2021-03-29,4,2021-04-02,7.59938123692848,7.60254119924241,7.60589242046633,7.60800561473612,7.61330746380696,7.62247158638008,7.63329601081385,15.7405732703905,24.1395989451853,ma,0.085741921251282,0.155906200408936,5.08635497093201,0.883907794952393
0,0,0,1,1,7.58491824709783,7.57960585968157,7.41319499618598,7.57960585968157,7.41319499618598,7.58832367733522,0,0,0,2021-03-28,5,2021-04-02,7.58423789307038,7.58423789307038,7.58850733764223,7.58944376369509,7.59157506467463,7.59444247971581,7.60087834332015,15.737840314137,15.9071423643713,ma,0.0649967389220525,0.151902914047241,5.08635497093201,0.883907794952393
0,0,0,1,1,7.57960585968157,7.5684530549607,7.39422966045571,7.5684530549607,7.39422966045571,7.58266574841611,0,0,0,2021-03-27,6,2021-04-02,7.57788378838665,7.57788378838665,7.58152872257323,7.58262283922505,7.58337817394821,7.58531924571039,7.58856638129046,15.9236020369313,15.9402249678707,ma,0.0653334329483478,0.342941999435425,5.08635497093201,0.883907794952393
0,0,0,0,1,7.5684530549607,7.54046978358858,7.3797212672556,7.54046978358858,7.3797212672556,7.57066414076718,0,0,0,2021-03-26,7,2021-04-02,7.56611748080427,7.56628901743678,7.56893938426327,7.56997450249063,7.57086248685314,7.57159702747889,7.57289114404573,15.9259514980992,15.9644531378056,ma,0.0653055330788591,0.142210960388184,5.08635497093201,0.883907794952393
0,0,0,0,1,7.54046978358858,7.50494206839617,7.35198311992873,7.50494206839617,7.35198311992873,7.54122827877057,0,0,0,2021-03-25,8,2021-04-02,7.53810186934933,7.53844148842594,7.54048548274013,7.54092726888129,7.54185931080601,7.54240809147372,7.54260788389641,15.8962003253771,15.9358847883923,ma,0.0652932804212589,0.145828008651733,5.08635497093201,0.883907794952393
0,0,0,0,1,7.50494206839617,7.47103780559498,7.32222732164709,7.47103780559498,7.32222732164709,7.5050206878388,0,0,0,2021-03-24,9,2021-04-02,7.50258992252138,7.50258992252137,7.50457178503912,7.50494206839617,7.50585254096649,7.50623335098227,7.50665423696858,15.8596276256978,15.8967639050255,ma,0.0652921499572823,0.145231962203979,5.08635497093201,0.883907794952393
0,0,0,0,1,7.47103780559498,7.44566785915179,7.29077999824365,7.44566785915179,7.29077999824365,7.47120046011713,0,0,0,2021-03-23,10,2021-04-02,7.46867266696784,7.469503528048,7.47071865669486,7.47096493217063,7.47144666155379,7.47208996212984,7.47271651284083,15.8073753579544,15.8628118578906,ma,0.065109406995471,0.142031192779541,5.08635497093201,0.883907794952393
0,0,1,0,1,7.44566785915179,7.41319499618598,7.26832263763621,7.41319499618598,7.26832263763621,7.44583469265234,0,0,0,2021-03-22,11,2021-04-02,7.44425586199467,7.44425586199467,7.44517860001538,7.44562556407735,7.4458584853538,7.44619000491942,7.44689028364651,7.4478250057208,15.8450919306384,ma,0.018760392045322,0.144206047058105,5.08635497093201,0.883907794952393
0,0,0,1,1,7.41319499618598,7.39422966045571,7.24483957315587,7.39422966045571,7.24483957315587,7.41310881529223,0,0,0,2021-03-21,12,2021-04-02,7.41184845814875,7.41190304347507,7.41296608612754,7.41315262081781,7.41331745387843,7.41346645323536,7.41391516844124,7.41418099059917,7.41474096492194,ma,9.0525533393245e-05,0.1423020362854,5.08635497093201,0.883907794952393
0,0,0,1,1,7.39422966045571,7.3797212672556,7.23582496591053,7.3797212672556,7.23582496591053,7.39405399071437,0,0,0,2021-03-20,13,2021-04-02,7.39301675276268,7.39330127755733,7.39389433553758,7.39415062291915,7.39422966045571,7.39441632679018,7.39463461236734,7.39493248317893,7.39492135687705,ma,8.54993128594206e-05,0.139703989028931,5.08635497093201,0.883907794952393
0,1,0,0,1,7.36164767363623,7.52948317731229,7.56941179245071,7.52948317731229,7.56941179245071,7.59294228986091,0,0,0,2021-04-02,1,2021-04-03,7.52879780237092,7.53193645787155,7.55581469446057,7.59061267087468,7.61687423987571,7.63907494813435,7.6652573124354,8.73229859001099,8.75746588344744,ma,0.0171825644964562,0.144717931747437,5.08635497093201,0.883907794952393
0,1,0,0,1,7.52948317731229,7.59983045658075,7.54001441017451,7.59983045658075,7.54001441017451,7.61163042289706,0,0,0,2021-04-01,2,2021-04-03,7.58569358436872,7.58569358436872,7.59873647325578,7.61823030958069,7.62972401259661,7.64088835799599,7.66139547662381,9.00777262836849,8.98983334538771,ma,0.0171489928187146,0.143014907836914,5.08635497093201,0.883907794952393
0,1,0,0,1,7.59983045658075,7.61536874500767,7.50454887844104,7.61536874500767,7.50454887844104,7.62126515406097,0,0,0,2021-03-31,3,2021-04-03,7.61114584787568,7.6164125018951,7.6202097554958,7.62711517464852,7.63347032863478,7.65302929312681,7.66963485039439,16.0497149141993,8.90592171986474,ma,0.0549231035580851,0.149861097335815,5.08635497093201,0.883907794952393
0,1,0,0,1,7.61536874500767,7.60218734800496,7.47071241715967,7.60218734800496,7.47071241715967,7.61740834201531,0,0,0,2021-03-30,4,2021-04-03,7.61435110520613,7.61744019957086,7.62087811623017,7.62300922823793,7.62756725374539,7.63714129778436,7.64808523604549,16.0032944112524,24.1462159186033,ma,0.0878668237004946,0.15130615234375,5.08635497093201,0.883907794952393
0,1,1,0,1,7.60218734800496,7.58644125569624,7.44550099781317,7.58644125569624,7.44550099781317,7.60396918091287,0,0,0,2021-03-29,5,2021-04-03,7.60115733253611,7.60150544496907,7.6054282065397,7.60659752552176,7.60873412155718,7.61159490790773,7.61818541520535,15.7607227501184,24.3233285236027,ma,0.084488233680074,0.147211074829102,5.08635497093201,0.883907794952393
0,1,0,1,1,7.58644125569624,7.58099125492303,7.41310881529223,7.58099125492303,7.41310881529223,7.58832367733522,0,0,0,2021-03-28,6,2021-04-03,7.58420704821605,7.58473556938232,7.58744535933694,7.58886066965609,7.59015882255669,7.5920953399446,7.59544980311623,15.93073267817,15.947462222879,ma,0.06563247918844,0.203757047653198,5.08635497093201,0.883907794952393
0,1,0,1,1,7.58099125492303,7.56941179245071,7.39405399071437,7.56941179245071,7.39405399071437,7.58266574841611,0,0,0,2021-03-27,7,2021-04-03,7.57865181156168,7.57936027450261,7.58133424407476,7.58250898594263,7.58340003680066,7.58410330493865,7.58543669632273,15.9385160987558,15.9773957878197,ma,0.0653649565633306,0.14301609992981,5.08635497093201,0.883907794952393
0,1,0,0,1,7.56941179245071,7.54001441017451,7.37981037396094,7.54001441017451,7.37981037396094,7.57066414076718,0,0,0,2021-03-26,8,2021-04-03,7.56703478962722,7.56737571223777,7.56925607144495,7.56987144550819,7.57080735373049,7.57135753999486,7.57155678084285,15.9251575276001,15.9648447903513,ma,0.0652435214298698,0.14435887336731,5.08635497093201,0.883907794952393
0,1,0,0,1,7.54001441017451,7.50454887844104,7.35198311992873,7.50454887844104,7.35198311992873,7.54122827877057,0,0,0,2021-03-25,9,2021-04-03,7.5376421108568,7.5376421108568,7.53960548488713,7.54001441017451,7.5408409309328,7.54130986698656,7.54172819757303,15.895039494206,15.9319517110308,ma,0.0652461866613242,0.147419929504395,5.08635497093201,0.883907794952393
0,1,0,0,1,7.50454887844104,7.47071241715967,7.32241607211952,7.47071241715967,7.32241607211952,7.5050206878388,0,0,0,2021-03-24,10,2021-04-03,7.50217313106918,7.503007718947,7.50422984023301,7.50447265429069,7.50492360763205,7.50560541004751,7.5062351154682,15.8410162346733,15.8963158907912,ma,0.0650941993458839,0.143324136734009,5.08635497093201,0.883907794952393
0,1,0,0,1,7.47071241715967,7.44550099781317,7.29097477814298,7.44550099781317,7.29097477814298,7.47120046011713,0,0,0,2021-03-23,11,2021-04-03,7.4692956705502,7.4692956705502,7.47022229213938,7.47067157233402,7.47089765645771,7.47123631923852,7.47193767654668,7.47236291174913,15.8618048591705,ma,0.0187701999806088,0.142826080322266,5.08635497093201,0.883907794952393
0,1,1,0,1,7.44550099781317,7.41310881529223,7.26862142753934,7.41310881529223,7.26862142753934,7.44583469265234,0,0,0,2021-03-22,12,2021-04-03,7.44414859169071,7.44420341489472,7.44527687755678,7.44546141328065,7.44562648643053,7.44577478001902,7.44621490147209,7.44731894842015,15.8453870673662,ma,0.0187614295367194,0.145305156707764,5.08635497093201,0.883907794952393
0,1,0,1,1,7.41310881529223,7.39405399071437,7.24504350912068,7.39405399071437,7.24504350912068,7.41310881529223,0,0,0,2021-03-21,13,2021-04-03,7.41189281076921,7.41217806202056,7.4127787285397,7.41301835841631,7.4131088152922,7.41329116449202,7.41351392114348,7.41380334273024,7.41378213015547,ma,4.4721331316129e-05,0.312047958374023,5.08635497093201,0.883907794952393
0,1,0,1,0,0.0,7.36164767363623,7.58099125492303,7.36164767363623,7.58099125492303,7.58382896192422,0,0,0,2021-04-03,1,2021-04-04,0.0,0.0,7.47852410296213,7.47852410296213,7.48974115541967,7.54010411364152,7.57826626903832,7.99661014014154,8.49275411811064,ma,0.0903429907517744,0.130456209182739,5.08635497093201,0.883907794952393
0,1,0,0,0,7.36164767363623,7.52948317731229,7.56941179245071,7.52948317731229,7.56941179245071,7.59294228986091,0,0,0,2021-04-02,2,2021-04-04,7.44797910486036,7.44612933122328,7.45348507500924,7.46926258815264,7.46174370825072,7.4713360123835,7.48656263040536,8.92555891899197,8.96414111015786,ma,0.0776797109072371,0.145119190216064,5.08635497093201,0.883907794952393
0,1,0,0,0,7.52948317731229,7.59983045658075,7.54001441017451,7.59983045658075,7.54001441017451,7.61163042289706,0,0,0,2021-04-01,3,2021-04-04,7.54663641210535,7.54820576401675,7.55013410662283,7.55637038407301,7.56221580204136,7.5743481048443,7.59192500348591,7.86514821488995,8.93101697799097,ma,0.0249190966003519,0.149106025695801,5.08635497093201,0.883907794952393
0,1,0,0,0,7.59983045658075,7.61536874500767,7.50454887844104,7.61536874500767,7.50454887844104,7.62126515406097,0,0,0,2021-03-31,4,2021-04-04,7.59973440207094,7.60189768457796,7.60473815635627,7.6074180361731,7.61175493793556,7.6202986221893,7.63168177919686,7.87428079938774,16.0178368474459,ma,0.0228059446769965,0.148380994796753,5.08635497093201,0.883907794952393
0,1,0,0,0,7.61536874500767,7.60218734800496,7.47071241715967,7.60218734800496,7.47071241715967,7.61740834201531,0,0,0,2021-03-30,5,2021-04-04,7.6141429593173,7.61468565962331,7.61846729095333,7.61936288482491,7.62179392690345,7.62468229498455,7.63139585371339,7.87491869827359,15.9907880364886,ma,0.0218002821656829,0.151990175247192,5.08635497093201,0.883907794952393
0,1,1,0,0,7.60218734800496,7.58644125569624,7.44550099781317,7.58644125569624,7.44550099781317,7.60396918091287,0,0,0,2021-03-29,6,2021-04-04,7.60044582798294,7.60044582798295,7.60226966686949,7.60456206186259,7.60559928012884,7.60776340394048,7.6112702236677,7.67554393743899,15.4890328009362,ma,0.0186381431606516,0.150918960571289,5.08635497093201,0.883907794952393
0,1,0,1,0,7.58644125569624,7.58099125492303,7.41310881529223,7.58099125492303,7.41310881529223,7.58832367733522,0,0,0,2021-03-28,7,2021-04-04,7.58410013050098,7.58480910275837,7.58626558032892,7.5872959277222,7.5887312356863,7.5894103991243,7.5908898929391,7.59260165696518,7.59255010345911,ma,0.0003275870826297,0.139787197113037,5.08635497093201,0.883907794952393
0,1,0,1,0,7.58099125492303,7.56941179245071,7.39405399071437,7.56941179245071,7.39405399071437,7.58266574841611,0,0,0,2021-03-27,8,2021-04-04,7.57861061583086,7.57895205997475,7.58065459109797,7.58144850192497,7.58238366067329,7.58293600947801,7.58314947833968,7.58527623086862,15.6986608086335,ma,0.0182491145964922,0.143752813339233,5.08635497093201,0.883907794952393
0,1,0,0,0,7.56941179245071,7.54001441017451,7.37981037396094,7.54001441017451,7.37981037396094,7.57066414076718,0,0,0,2021-03-26,9,2021-04-04,7.56707077565444,7.56707077565444,7.56900224645252,7.56932039642398,7.57024193698023,7.57071195114643,7.57113106453547,7.57315286416201,7.57229990671915,ma,0.0002169368679373,0.143960952758789,5.08635497093201,0.883907794952393
0,1,0,0,0,7.54001441017451,7.50454887844104,7.35198311992873,7.50454887844104,7.35198311992873,7.54122827877057,0,0,0,2021-03-25,10,2021-04-04,7.53762743532647,7.53846596735913,7.53970114939874,7.53994462351852,7.54039356671336,7.54107430822248,7.5413588389336,7.54234791365448,7.54234251127649,ma,0.0002586035829009,0.145012140274048,5.08635497093201,0.883907794952393
0,1,0,0,0,7.50454887844104,7.47071241715967,7.32241607211952,7.47071241715967,7.32241607211952,7.5050206878388,0,0,0,2021-03-24,11,2021-04-04,7.50312571508185,7.50312571508185,7.50438333398601,7.50450925066449,7.50473078800607,7.50507515338494,7.50577856310771,7.50616824706748,15.8401919976469,ma,0.0186383721408748,0.140552043914795,5.08635497093201,0.883907794952393
0,1,0,0,0,7.47071241715967,7.44550099781317,7.29097477814298,7.44550099781317,7.29097477814298,7.47120046011713,0,0,0,2021-03-23,12,2021-04-04,7.46935543161699,7.46941044045938,7.47048921626319,7.47064877439342,7.47083905487116,7.47098760393931,7.47142601027268,7.47169144802254,15.8622683148818,ma,0.0187906888022124,0.142745018005371,5.08635497093201,0.883907794952393
0,1,1,0,0,7.44550099781317,7.41310881529223,7.26862142753934,7.41310881529223,7.26862142753934,7.44583469265234,0,0,0,2021-03-22,13,2021-04-04,7.44427967985939,7.4445661775393,7.44516239307457,7.44540777136566,7.44550099781317,7.44568600745512,7.44585838077074,7.44633546853774,15.8450518319851,ma,0.0187792542677793,0.141993999481201,5.08635497093201,0.883907794952393
1,0,0,1,0,7.39659818649829,7.4870936589982,7.58665863912523,7.4870936589982,7.58665863912523,7.55680128485878,0,0,0,2021-04-04,1,2021-04-05,7.52460317811291,7.52486779363475,7.54344007915651,7.56822121390247,7.58269225592418,7.60725569604365,7.65208194456061,8.45815092906094,8.65598016192631,ma,0.0176964599724185,0.144661903381348,5.08635497093201,0.883907794952393
1,0,0,1,0,7.4870936589982,7.54652169705941,7.58135551384229,7.54652169705941,7.58135551384229,7.58382896192422,0,0,0,2021-04-03,2,2021-04-05,7.53965461232331,7.54837385708357,7.55655117585254,7.56768420598784,7.58095107203684,7.59109278489103,7.60845629138202,8.62752495967101,8.63460056783609,ma,0.0112021862982774,0.149237871170044,5.08635497093201,0.883907794952393
1,0,0,0,0,7.54652169705941,7.59718125874023,7.5697066037736,7.59718125874023,7.5697066037736,7.59294228986091,0,0,0,2021-04-02,3,2021-04-05,7.56156750869164,7.56445813256209,7.56687329063864,7.57247162865149,7.577667118125,7.59094214752572,7.60829641051652,7.62591272768045,8.68314523134808,ma,0.0069221804475584,0.152991056442261,5.08635497093201,0.883907794952393
1,0,0,0,0,7.59718125874023,7.6151575145897,7.54024212280216,7.6151575145897,7.54024212280216,7.61163042289706,0,0,0,2021-04-01,4,2021-04-05,7.59716354007526,7.5992477661298,7.60176049009375,7.60372911724718,7.60827368522337,7.61667101822756,7.62839827379278,7.66380756701219,7.86330889203376,ma,0.0026340157763299,0.150259971618652,5.08635497093201,0.883907794952393
1,0,0,0,0,7.6151575145897,7.6160021686837,7.5050993011009,7.6160021686837,7.5050993011009,7.62126515406097,0,0,0,2021-03-31,5,2021-04-05,7.61394683612587,7.61447444815234,7.61811940768942,7.61902348971861,7.62125928560999,7.62416056631627,7.63114017779372,7.64996774722546,7.64996774722546,ma,0.0008526271051467,0.147229194641113,5.08635497093201,0.883907794952393
1,0,0,0,0,7.6160021686837,7.60225868231322,7.47103780559498,7.60225868231322,7.47103780559498,7.61740834201531,0,0,0,2021-03-30,6,2021-04-05,7.6142638618254,7.6142638618254,7.61608463713943,7.61834609264452,7.61960885865368,7.62133182234884,7.62514082694931,7.63368875906339,7.66526300553324,ma,0.0010412609385538,0.146669864654541,5.08635497093201,0.883907794952393
1,0,1,0,0,7.60225868231322,7.58665863912523,7.44583469265234,7.58665863912523,7.44583469265234,7.60396918091287,0,0,0,2021-03-29,7,2021-04-05,7.59991267596556,7.60062312640175,7.602066358693,7.60309247737026,7.60460585375869,7.60538602190824,7.60678497234638,7.6107045692592,7.61668362488257,ma,0.0003962954407448,0.141455888748169,5.08635497093201,0.883907794952393
1,0,0,1,0,7.58665863912523,7.58135551384229,7.41328116965322,7.58135551384229,7.41328116965322,7.58832367733522,0,0,0,2021-03-28,8,2021-04-05,7.5842230857482,7.58461791971915,7.58630674783251,7.58710180954233,7.58802755250074,7.58860882004023,7.58936111120185,7.59098662512471,7.59156958239965,ma,0.0002362075511783,0.147763013839722,5.08635497093201,0.883907794952393
1,0,0,1,0,7.58135551384229,7.5697066037736,7.39431748375529,7.5697066037736,7.39431748375529,7.58266574841611,0,0,0,2021-03-27,9,2021-04-05,7.57912701451818,7.57912701451818,7.58093384253504,7.58126397360242,7.5821855958632,7.58265891728917,7.58328492168044,7.58459088583251,7.5826186892992,ma,0.000233183086044,0.148711919784546,5.08635497093201,0.883907794952393
1,0,0,0,0,7.5697066037736,7.54024212280216,7.38016672140347,7.54024212280216,7.38016672140347,7.57066414076718,0,0,0,2021-03-26,10,2021-04-05,7.5673102291399,7.5681520632691,7.56939322020407,7.56963701500424,7.57008765845221,7.57077042763053,7.57140748143683,7.57099600844354,7.57092324225734,ma,0.0001956109328596,0.1456139087677,5.08635497093201,0.883907794952393
1,0,0,0,0,7.54024212280216,7.5050993011009,7.35225793328639,7.5050993011009,7.35225793328639,7.54122827877057,0,0,0,2021-03-25,11,2021-04-05,7.53872746662072,7.53881219057273,7.540081845239,7.54020672712316,7.54042693413342,7.54077090082259,7.54147411161854,7.54148945204957,7.54115386258407,ma,0.000289762669425,0.144557952880859,5.08635497093201,0.883907794952393
1,0,0,0,0,7.5050993011009,7.47103780559498,7.32241607211952,7.47103780559498,7.32241607211952,7.5050206878388,0,0,0,2021-03-24,12,2021-04-05,7.50373606950004,7.5037913315422,7.50491321515065,7.5050613715973,7.50522720073415,7.50537859938995,7.50581362097413,7.50607976609982,7.50609772339586,ma,8.75811421292166e-05,0.146847009658813,5.08635497093201,0.883907794952393
1,0,0,0,0,7.47103780559498,7.44583469265234,7.29116952011049,7.44583469265234,7.29116952011049,7.47120046011713,0,0,0,2021-03-23,13,2021-04-05,7.4698122987274,7.47009977904585,7.47070193666498,7.47095752921537,7.47103780559495,7.47123063935499,7.47139718510968,7.47172151542485,7.47169354951086,ma,6.18856795050288e-05,0.1439208984375,5.08635497093201,0.883907794952393
0,0,1,0,0,7.29979736675816,7.50823877467866,7.60282917366436,7.50823877467866,7.60282917366436,7.54780302378455,0,0,0,2021-04-05,1,2021-04-06,7.48701912429421,7.49168486074238,7.52151106239284,7.55258984470549,7.58442130936068,7.60666483801226,7.61433039841196,8.56301011019126,8.63690075480485,ma,0.0187063540397644,0.151691198348999,5.08635497093201,0.883907794952393
0,0,0,1,0,7.50823877467866,7.55978280167687,7.58723809734802,7.55978280167687,7.58723809734802,7.55680128485878,0,0,0,2021-04-04,2,2021-04-06,7.55584729654874,7.55663451951765,7.57514551031389,7.58781385517615,7.60066255685537,7.61228868549032,7.62984347157575,8.53463833352344,8.61807125669011,ma,0.0262107267615698,0.14677882194519,5.08635497093201,0.883907794952393
0,0,0,1,0,7.55978280167687,7.58658618323273,7.58164682547497,7.58658618323273,7.58164682547497,7.58382896192422,0,0,0,2021-04-03,3,2021-04-06,7.5722656246809,7.57675115198126,7.57984718140461,7.58487359213652,7.58946169206878,7.59921814782375,7.62175322363618,7.60405302155659,8.6386807280031,ma,0.0051076524893668,0.149669170379639,5.08635497093201,0.883907794952393
0,0,0,0,0,7.58658618323273,7.60844536871281,7.56992765524265,7.60844536871281,7.56992765524265,7.59294228986091,0,0,0,2021-04-02,4,2021-04-06,7.58669372771879,7.58897250708688,7.591132009775,7.59305908396392,7.59733871849222,7.60454429019684,7.61710568010995,7.61893352595666,7.65775088384903,ma,0.0020540608985409,0.147222995758057,5.08635497093201,0.883907794952393
0,0,0,0,0,7.60844536871281,7.61951390146811,7.54046978358858,7.61951390146811,7.54046978358858,7.61163042289706,0,0,0,2021-04-01,5,2021-04-06,7.60725405119858,7.6077629043433,7.6111499423453,7.61212787932611,7.61424960754633,7.61693911054453,7.62441394449097,7.63397614963147,7.63512057910541,ma,0.001171167374251,0.1526780128479,5.08635497093201,0.883907794952393
0,0,0,0,0,7.61951390146811,7.61649455430192,7.50525650908739,7.61649455430192,7.50525650908739,7.62126515406097,0,0,0,2021-03-31,6,2021-04-06,7.61780848599127,7.61780848599127,7.6203641197387,7.62176892968841,7.62299085680863,7.62487682409809,7.62875744257339,7.63012968540345,7.63062948838672,ma,0.0007598161992037,0.348552942276001,5.08635497093201,0.883907794952393
